zipcode,state,City,P_2015,P_2016,P_2017,P_2018,P_2019,P_2020,P_2021,P_2022,P_2023
75159,TX,Seagoville,123070.76183503338,139568.14008037324,156554.16877992122,174878.69350168025,186579.62338081875,198415.59368749018,232362.32741990883,286395.9238589331,287143.3932804748
78114,TX,Floresville,222961.09790595318,233169.91963553464,244706.03572435185,252754.45246533002,262908.1240485014,280766.04197483894,323369.36283749825,368201.45178886614,357850.3674176369
75662,TX,Kilgore,130558.37646344739,134802.90725639177,133602.76722631135,138448.45718803225,152992.6321846041,158978.01482973315,165234.4645935391,187382.38570671063,198347.3458431212
75230,TX,Dallas,439387.7920430501,478460.4400778415,504474.53986680275,528544.9953243817,532921.9612141333,543804.4336949977,616296.270725207,748044.4428173304,786587.3296632709
76801,TX,Brownwood,101308.3815688041,102075.69358493514,102239.57516350009,108662.65037520487,115879.43745187669,125340.49189971677,142521.82564409016,160904.06597877567,160765.23497893062
77505,TX,Pasadena,180819.26838294536,193650.14462809896,203787.64815167955,216867.95305627977,227379.8734770798,237155.15657939692,262227.04376224434,298330.14307378983,303760.8059481139
77062,TX,Houston,181765.12574353188,195054.1655938964,206706.0439941614,218711.65903508328,226677.3011920318,236088.1077981405,263528.8888710388,300912.0303346791,306429.3368676191
78702,TX,Austin,336411.9555853015,369432.27892953466,386100.0172488144,405877.479102035,421843.2839961637,467707.13761128165,586776.947773105,702333.5899672866,633115.1449673662
75020,TX,Denison,92973.99397038446,103486.41901880305,117898.10221236794,135057.06888183716,145317.00341487638,156538.27041852075,182716.34185734167,214626.46767338816,218336.57970005693
77578,TX,Manvel,271392.37661403,287067.13966208283,294379.8920725751,303859.4317635718,308831.72275665606,314729.42690165876,349554.01937286486,408589.2203308278,413218.25916332006
79603,TX,Abilene,68778.98285807877,70974.38625939903,73381.94811568725,79519.44232546867,83148.87273754612,90548.94480142176,105207.12705672668,117049.01856611588,123315.49761301233
75160,TX,Terrell,114590.17334727827,128605.97719447616,144542.486534214,160832.3784464046,171552.93669761042,183408.05247496895,215931.01861182306,258428.1943573791,258464.61298001255
78705,TX,Austin,323076.08763656905,340242.1990614655,357292.1210766795,371476.14325349795,380911.2207871117,400087.0157313049,442792.03233479784,480433.93944437435,439180.9496775735
76148,TX,Watauga,116963.60676298961,133571.53557720766,150466.55491356904,168581.80866875054,180959.9374387484,193132.46803484936,223367.03603384152,268834.47083981574,271647.9968387701
76048,TX,Granbury,158667.5010492249,169460.97270132424,182532.65277508306,199890.37610059962,213203.41659587648,227085.733725662,270929.2970446918,317339.7648175833,314833.946029888
77504,TX,Pasadena,140934.4405266168,151653.23062061166,160489.0621402467,173105.9143428646,185981.3957998641,196730.41122246976,218385.61978439044,247106.47187034567,252430.17540960287
77523,TX,Baytown,228883.79594527427,242326.60914632157,252641.77678856786,266319.44186234963,276906.87466094835,289813.73070751765,323335.2494617921,357956.33104608284,355170.3578993031
77802,TX,Bryan,157239.3944331221,172865.7546324431,186781.30258370575,193404.36450870347,197741.88053301597,205026.44303909887,220542.56992945887,244268.55494912175,257581.69966608394
75146,TX,Lancaster,120863.87070855265,138007.15966310006,154933.26008381956,173727.3597082315,187009.61796602877,198437.2467151888,233434.95545543337,285810.5360982651,288253.63867509674
76009,TX,Alvarado,124466.94103832271,140211.7642816086,156428.93314467458,173008.91853668497,184568.97633743414,201764.65900141318,236837.5386968518,286921.27088686905,286134.29568772897
78259,TX,San Antonio,239677.69592603983,252369.60063584088,263821.1597670883,273204.5538029928,281111.73848176486,292360.1656142182,333742.8975289499,394829.2708455233,407598.74416453537
75090,TX,Sherman,81551.95003896319,89875.50015800564,101994.31037929661,120762.53132991027,127940.48120204726,135217.67425110776,160472.69140373167,190923.0087003728,198433.9680368839
77478,TX,Sugar Land,288176.0327124986,297356.6688235622,299501.6349143312,302285.31333876826,306696.56797864207,310978.0778089317,341604.29217906756,392843.52706552163,406080.2091217597
79703,TX,Midland,156318.54350499192,152539.04484054286,150168.72183807383,164247.10327964454,192714.10795843846,206547.43373434813,203562.26225939204,204704.69536460584,204731.93235475707
76504,TX,Temple,89321.73649885033,94133.85879826186,98892.47127799822,109075.41053003543,119888.52774797384,131610.96244173942,156821.77908012655,189568.2167704464,191738.14250081647
77586,TX,El Lago,212722.18403390364,229113.0695563112,238845.2901417533,251064.94485250374,260296.50526651813,268937.66373234027,297941.5318616698,339983.85900325666,345793.20280158496
77043,TX,Houston,230802.93340017356,246963.39266756037,252232.97532988476,260553.38871107553,271206.4467214675,283215.71951250866,314133.94694802543,354242.77152926294,362011.65805130434
75218,TX,Dallas,262517.5702275876,294834.671506317,321605.4966416101,344288.41394832823,350129.21617392154,359669.3651855425,407453.77551034355,473468.17082541663,499340.7795953294
76052,TX,Haslet,229514.33069938215,250626.85185825158,268595.02036761545,281207.7904864127,289928.7836374385,302259.4862412655,352814.9238972033,428664.3738726122,415596.8980752678
79902,TX,El Paso,153857.8594111196,157547.01879978244,162583.74798154787,166700.17964972844,171219.67153528475,180546.02246185901,205061.66175073106,234136.9089733881,246615.1081099307
77019,TX,Houston,583997.9886374407,563614.7824716992,551956.3546546182,552917.428763437,553079.1522606711,559328.1961820222,583216.3708823381,621020.709296443,629613.2304453708
75407,TX,Princeton,170246.8914765104,191805.17883036038,211998.11374443184,228322.99673305723,233895.4217362528,237755.52272124382,278054.8860248139,353574.1695790291,339432.4519765902
78624,TX,Fredericksburg,278288.0961701056,303927.6395715908,336970.00106891774,372789.703819434,369504.1275433724,388367.666147832,467970.087068891,556985.0501969765,544259.2423910376
78644,TX,Lockhart,134362.52934929804,148722.24215174108,163940.51102050248,176287.57957043723,189459.63928675323,205422.70337656807,252552.37060600493,316435.8312902858,311979.2550959698
77550,TX,Galveston,139717.88130115057,153325.06690353344,169129.07188476366,185254.22443931506,194176.3285209407,210089.21636450174,256601.43252243905,314213.6093784855,321556.66490765865
76011,TX,Arlington,94187.56385683168,104956.60767568099,120075.32127308921,136786.63065971612,150098.68275865854,166368.69934746085,189636.76837222092,226572.41284645698,235867.97151821
75409,TX,Anna,187030.54283535157,205642.84779537204,226018.13300257994,240457.06587858676,244313.23714881574,249714.91390861283,293375.7892339262,375522.59048077324,360144.8459854158
75240,TX,Dallas,170095.87702619343,194867.88884171844,220172.86495049798,244689.25508250482,250381.12958152665,261634.84536788546,297652.07175748836,353797.8086214773,375336.26142713457
75219,TX,Dallas,249260.27941176548,277092.2698348566,293299.6148343218,305403.9937714581,307319.00111440476,309597.2626716792,329978.2418249676,371939.13890500343,379239.69958788954
78503,TX,McAllen,93874.06769466445,98567.75090098318,104322.73486401518,107632.15288372699,110617.72063671907,120062.02788726466,136111.0590816145,159250.04658636622,173360.53017300568
79413,TX,Lubbock,118794.99081340914,122119.30856148644,136031.99762977057,146226.33128412275,140651.65202262558,146836.18386609663,165082.83132228395,188550.26478445609,192644.50188362141
75039,TX,Irving,404844.37926339713,421265.61727583274,428406.4201565301,437056.26292672334,438438.39921397035,447545.47004016285,497399.16700118856,597766.0244875103,609505.825448277
78261,TX,San Antonio,283239.1990358,291047.76518469164,298668.92102757405,304164.2907205291,310669.8794507152,320723.3450318325,365276.1819568751,435098.68142161454,445166.5235595653
75094,TX,Murphy,313254.955406333,337570.91230984434,355893.1945586861,364783.8791578053,367471.8579960712,378374.1136399659,447513.2138911201,558993.376695157,569645.6743036901
76031,TX,Cleburne,104016.34385684166,118337.20054419227,133270.95719690114,148429.4411726677,162339.3364306541,180292.8493501863,211413.37328611725,253374.57414606668,250725.10106909106
76205,TX,Denton,167993.30318082814,189347.61108295168,211164.80685108938,227075.53297997077,234409.43672040294,247019.56356092484,286194.9098369626,346088.8123128351,351339.6107466415
77054,TX,Houston,119467.7803725355,131500.2174113793,139284.59033746785,141761.1848207979,140278.29557473667,137544.40547012453,139792.9154545935,151186.50557380458,157319.72116498527
78148,TX,Universal City,152070.3583710695,163085.1904399303,171972.6454659051,181273.54305666158,189930.8395106003,202244.69061225618,230928.00824547934,269493.3121086985,273816.5527079367
79407,TX,Lubbock,130281.48681855273,131922.11152800574,146072.83887190223,156169.58677098126,154198.8638638161,161328.75089418798,181095.37880161367,206445.10176931033,211067.89868632238
79015,TX,Canyon,168486.1701097299,175459.54906486903,180983.6012937473,186760.95048107227,192756.42051740433,200462.24373416565,225164.17037640282,254453.34343730498,262244.56902669865
75253,TX,Dallas,99781.37382853743,116791.5133948606,135436.345551049,156144.84812544598,169204.00668694777,182850.63937602387,213927.74441549403,264528.6545180987,267956.08379856497
75225,TX,University Park,910465.1435434669,967023.6701654763,987578.0089388229,1008145.8545271382,1015020.9891683222,1030785.1992400325,1190844.8930332183,1453572.8795558966,1532262.686887734
77006,TX,Houston,463487.7896982748,457785.14011170383,455541.4166033475,468574.472755952,471296.4758774669,477126.1386366915,502963.8280490657,538083.916290784,543589.6053357316
77303,TX,Conroe,153136.38661294704,165541.76161092578,173319.68615276943,180260.7469626506,190798.92616353196,200585.25436132998,230712.97391046354,271020.2443343465,272373.27053533215
76006,TX,Arlington,204250.99074588646,218674.60135273685,237451.34116571452,257024.9811233196,267161.85462414287,278875.20089094486,318750.19426871085,383885.221364924,393565.68035597034
75134,TX,Lancaster,110348.73280224325,127334.81331277963,144207.52545064074,162109.42826070014,175349.60825812686,186864.83725532223,219250.78296801055,269816.48849989084,274250.25525464304
75116,TX,Duncanville,112547.57522138674,127567.62524226232,143576.96816802525,163077.41772708177,177476.69445246554,188006.30933473748,218250.75964499687,262955.42215157015,268623.9588958307
78801,TX,Uvalde,130130.9671278206,136771.67490005677,135125.80646488597,132186.9848715928,135855.75044796264,143961.63043368157,159527.36907694626,171452.3218350871,169760.15094146066
78214,TX,San Antonio,77598.20437480997,89785.37612853925,101231.96633590352,113546.13137521391,117780.44293409947,129556.06472983227,149625.45617360328,162857.567309339,153062.21775576798
77056,TX,Houston,595157.9547337785,585646.5723708373,565572.9463333498,553496.3535844799,552121.8737238668,548377.5952789434,566217.8138329289,602710.8229773728,607748.8135893471
75460,TX,Paris,84187.35087741485,84875.32075470364,87401.29551517795,90306.88891442188,90568.58764210185,98792.28744382273,118900.09583639893,134756.65810877364,127187.3148568403
78703,TX,Austin,786190.3895577086,837420.2146811159,856770.5107085881,890241.1052940936,926689.2648249607,993643.9668235445,1246389.8574303037,1554300.9146740937,1477845.29625292
77037,TX,Houston,100535.34231239697,109353.1273570633,116968.86422026309,122908.46798868245,135570.98660953649,144105.65470915785,161383.08524738404,188658.30100901975,196593.16683997907
79905,TX,El Paso,80365.6235571137,83800.79287017285,86520.8328051995,86883.45593847737,90078.37581928897,96261.25459312745,109555.51514425506,122689.40139155056,131983.8701183248
76135,TX,Fort Worth,128546.83109754034,143000.12488370828,159691.91291343744,176335.3649888956,188212.96035616324,200334.31176655364,233744.5189676724,283890.16477308585,283840.635763715
77027,TX,Houston,613669.3866063667,602861.9636130953,608800.5720655721,623292.396284755,641835.7046432599,647362.7351471122,681909.5360775876,727707.669920369,724866.8109001387
77328,TX,Cleveland,146076.08373118597,154738.8010632377,160942.0099082734,166468.56873440425,175238.436432324,191019.6687073703,223660.07925316025,252971.39224681072,249638.14294358407
75142,TX,Kaufman,133828.44727554035,148762.15518413633,164647.8625236747,182868.34246948987,193287.60085746096,206169.69770612204,244774.54676433234,288512.73066043673,282982.02932404494
76082,TX,Springtown,182209.68792416737,199944.19848690004,221248.5989014023,246833.65630894553,265561.0731924768,280453.8996916644,324964.5727839768,381253.5498706787,383531.59670634376
78734,TX,Lakeway,374403.43522059964,388455.143137305,404651.55035366165,423306.22059110046,436468.61823467846,467595.34389922774,611869.830502476,742273.8004728515,678413.0981379363
77632,TX,Orange,152633.99679383138,156332.83877907705,161357.4186935417,169517.51012778014,181283.00403006806,196596.3402515205,208263.46990586887,216266.94164566495,209594.21357129715
76008,TX,Aledo,302460.27690599236,325272.9915375064,341301.49675936607,356530.67619414884,369312.90566525835,380829.35892292164,438714.2783855941,521912.1131098854,525848.8796677206
76310,TX,Wichita Falls,134867.93907659332,137261.58869751595,140633.23042025493,148647.4985243493,157052.8545316451,168363.51307387857,193929.60165578037,224736.77582624686,228799.2398640743
75237,TX,Dallas,113395.4397953083,128518.42787533627,146374.46831219277,163907.99005632586,177683.25263069096,190503.77327220165,221628.3015016766,269984.68346704385,273370.787865001
78224,TX,San Antonio,108983.53364268871,122731.72180242349,132351.9289817523,141950.31462569005,148350.1633657473,158790.10854198944,180395.8000749723,205117.7193302186,201330.14796329566
76067,TX,Mineral Wells,88095.8285859379,90426.73835842522,94269.7768839796,101864.64868618069,112555.20537675609,128720.19991605014,160273.85311010838,189709.14568730383,190384.81632265364
