zipcode,latitude,longitude,city,state,population,density,state_x,City,P_2015,P_2016,P_2017,P_2018,P_2019,P_2020,P_2021,P_2022,P_2023,Net_Income
75050,32.77428,-97.0037,Grand Prairie,TX,43422.0,649.1,TX,Grand Prairie,108930.6882273825,123292.04213113005,142122.4279890854,160588.537827256,172711.48030859744,188174.02595742684,217216.679230831,261390.77494591792,264242.5702580208,106844.0
75051,32.72635,-96.99375,Grand Prairie,TX,39783.0,1216.6,TX,Grand Prairie,92922.64980360832,108019.93132131895,125677.03475476934,146259.38309008608,158120.61942921052,172059.53879043637,198903.4771094262,239760.28324149363,245706.83837633044,111053.0
75052,32.66455,-97.02809,Grand Prairie,TX,95745.0,1397.9,TX,Grand Prairie,148833.59700236353,166364.63033681308,185258.0767710344,204884.60462521203,217407.98893218194,229728.82696868168,266340.35016176617,323516.26946740475,327643.11923378817,198135.0
75054,32.60036,-97.03409,Grand Prairie,TX,15820.0,1032.3,TX,Grand Prairie,281652.30625987943,302313.2712629642,319483.6076275706,334610.2489844312,340105.9201055354,352719.88183274824,410220.1389371441,500260.90028041945,496695.2761545754,14422.0
75056,33.07541,-96.90978,The Colony,TX,64243.0,1049.7,TX,The Colony,237460.57809700238,266558.83758911927,290131.7358720648,305430.2955846469,308511.5554699174,319603.44559163594,372296.34251357656,457811.55292783695,468086.3629829739,98751.0
75057,33.05012,-96.9772,Lewisville,TX,16855.0,488.4,TX,Lewisville,142923.52604221765,161970.58344775168,179971.8233891135,200847.2375329392,210221.8947620873,222033.82602710128,250995.5329685574,300690.4846232613,308760.3496053396,38202.0
75058,33.4473,-96.73546,Gunter,TX,3369.0,24.2,TX,Gunter,255161.35837545525,282344.2004245921,316005.00310594414,348848.6322785422,370600.2882203332,396397.67097902746,468960.37100942846,576827.1054150477,605239.5975754843,5226.0
75060,32.79774,-96.95295,Irving,TX,49473.0,1580.4,TX,Irving,120757.57256809335,137344.44260338097,155802.73821990035,173229.8656400637,186149.01897546343,202000.7456570123,229199.85330985396,273738.15957402455,283301.04312896344,122990.0
75061,32.82607,-96.96563,Irving,TX,56959.0,1893.9,TX,Irving,125530.67037754762,142185.32322962015,160691.30058721578,182058.91537718065,195306.76023386675,209741.69430040134,238380.92131895138,280426.5201873042,287697.34393050644,149891.0
75062,32.847,-96.95813,Irving,TX,51846.0,1890.0,TX,Irving,131539.7205476365,149235.75637757094,171930.53732460158,194646.9843610271,206800.56739143317,220159.87065308265,248116.63704926663,291309.1914285762,297069.45427713403,131598.0
75063,32.90797,-96.9961,Irving,TX,43705.0,834.2,TX,Irving,334569.82446844125,357156.28595310944,376060.8812814064,390414.5598070984,393473.805927921,406633.6522962177,458117.6564512866,562247.530019807,582116.8961710904,46887.0
75065,33.11108,-97.01277,Lake Dallas,TX,12549.0,585.9,TX,Lake Dallas,184535.68808393794,205808.96427734755,226475.65631830055,246292.28957531488,255848.91060822728,268516.2368012733,313244.8033880736,379379.4407661168,386037.14160601876,22331.0
75067,33.01416,-97.00268,Lewisville,TX,67837.0,1941.5,TX,Lewisville,182188.5635602722,204154.8316862778,224496.06461705497,243493.16039136195,249477.52078636145,259135.03540133208,293884.2181864392,355547.0664583635,363508.7440950485,156952.0
75068,33.17713,-96.95228,Little Elm,TX,65880.0,912.8,TX,Little Elm,227663.94256165015,251459.90193052476,270048.8375693537,281385.699869594,281224.50342164835,286430.7319882049,342687.576839628,434543.0067363689,424275.96793615137,78585.0
75069,33.16805,-96.59671,Mckinney,TX,37479.0,429.7,TX,McKinney,225941.55172439164,253125.15502645736,276333.97085582075,291156.56146782247,295511.3513894212,305018.4673379551,357051.0606227527,437391.284632591,441116.97829740914,82779.0
75070,33.15587,-96.69742,Mckinney,TX,54444.0,1863.1,TX,McKinney,273185.45430362696,297036.99791639677,315071.8233963556,321895.0307901332,319403.18558962044,326795.55163445533,390126.33953582967,498136.36386169033,497728.03286189435,119662.0
75071,33.24558,-96.62951,Mckinney,TX,63828.0,332.4,TX,McKinney,273492.1962963328,299837.99573968566,317470.37125303416,324852.5704000995,324796.75084898743,333792.3703028673,402269.5501580776,519700.530795635,514455.39724574843,68263.0
75074,33.03298,-96.67304,Plano,TX,51820.0,1252.6,TX,Plano,188369.05510445498,212944.68059127312,236210.96929160928,250852.88160228802,254475.02341387514,262595.7643438529,300320.0027173351,362807.0933599406,373441.63522023946,108382.0
75075,33.02163,-96.74043,Plano,TX,36221.0,1441.7,TX,Plano,237566.8140773744,263530.97099681833,286829.48791348847,300222.50772934384,302639.7384597676,313729.90053781826,359784.2967576725,431618.36154270667,444566.15449772525,62325.0
75076,33.79608,-96.71913,Pottsboro,TX,8592.0,65.9,TX,Pottsboro,150813.22706403656,162112.88932723046,174948.13053603758,190273.3354089966,201694.01964526725,217205.69963600903,256577.98925062866,307232.0678748171,319110.17809296015,14917.0
75077,33.07921,-97.06401,Lewisville,TX,39125.0,1071.7,TX,Highland Village,251493.1241126177,274277.2679063548,294834.7067736423,312367.770134947,319064.3111789187,333401.64878471533,381525.82545301854,458683.6745322134,472659.56953678123,53014.0
75078,33.24526,-96.80791,Prosper,TX,35939.0,439.5,TX,Prosper,394088.57889889966,420748.8248464731,436190.84279933927,442613.5015834113,443186.76508246525,457108.46211835113,564019.2905988378,749600.9788991004,739581.5886864942,21114.0
75080,32.97382,-96.7416,Richardson,TX,52420.0,1789.2,TX,Richardson,216891.95049922887,246045.71503667618,274071.5387099455,295573.34225643735,301891.8134534692,314211.96684078017,351709.573762846,409807.8540411894,428009.5689752317,75634.0
75081,32.94969,-96.70899,Richardson,TX,36683.0,1571.4,TX,Richardson,181574.124322006,212286.36745227827,238104.292477624,258431.58226815346,264426.08523149596,275728.78738496156,311934.316425575,371048.0854007701,383997.1304900873,74388.0
75082,32.99208,-96.66536,Richardson,TX,26801.0,1262.1,TX,Richardson,301213.0372544245,327651.17326934164,349994.24473700294,363295.59661051474,366504.6993220013,376670.9145740176,432792.72165387333,529206.2311116254,543234.2318397809,29406.0
75087,32.94581,-96.44136,Rockwall,TX,39202.0,514.0,TX,Rockwall,241399.23916244527,263598.4565875288,283523.99313774414,296382.61498906434,300759.5889247593,310621.87781023263,364806.3352573539,448186.8648946725,448117.65199064446,45158.0
75089,32.93195,-96.54435,Rowlett,TX,35203.0,1123.1,TX,Rowlett,189931.03194860698,215669.84395564065,238574.32252749475,254599.3064505979,258819.25831956978,266978.18578830274,311006.98641327134,384361.83589119226,391991.4257267149,53776.0
75090,33.6054,-96.54657,Sherman,TX,24866.0,122.2,TX,Sherman,81551.95003896319,89875.50015800564,101994.31037929661,120762.53132991027,127940.48120204726,135217.67425110776,160472.69140373167,190923.0087003728,198433.9680368839,60066.0
75092,33.64869,-96.70011,Sherman,TX,26794.0,90.8,TX,Sherman,137367.38786012674,151729.27301608093,168172.18107636337,185329.10213583862,192599.84933960062,202038.95372928915,235124.93149454112,280296.36978378246,289346.2041084898,50849.0
75093,33.03521,-96.80943,Plano,TX,46868.0,1267.0,TX,Plano,398887.40398035635,424743.40635533095,445172.20331644383,457433.8490898207,458550.32136458275,469446.545037567,538407.69759269,657867.1184859504,685758.27117486,59338.0
75094,33.01871,-96.61481,Plano,TX,23345.0,1257.6,TX,Murphy,313254.955406333,337570.91230984434,355893.1945586861,364783.8791578053,367471.8579960712,378374.1136399659,447513.2138911201,558993.376695157,569645.6743036901,24872.0
75098,33.01432,-96.53531,Wylie,TX,64326.0,775.9,TX,Wylie,210874.3181435111,237030.69691706894,260482.60584502542,274055.1504556842,277330.1273633945,286927.75370479614,338422.65082445677,422456.50941036036,424269.4342973546,92279.0
75103,32.51201,-95.88363,Canton,TX,15900.0,31.2,TX,Canton,149899.69948666837,157664.08611189897,172111.34620478013,186783.06492584152,200317.4488894388,218790.231561419,257508.9408365653,295921.07185005845,292338.0801729616,27534.0
75104,32.58295,-96.96712,Cedar Hill,TX,49566.0,518.6,TX,Cedar Hill,141743.35428838056,157799.10137113743,175707.298836817,194773.71791991874,207818.8313420946,220211.74971456578,257959.1783887802,314139.83383365255,316922.07293670706,103520.0
75110,32.08071,-96.52344,Corsicana,TX,30555.0,85.8,TX,Corsicana,83091.7988599651,88697.56417646234,97154.40616357524,106716.16127580086,114880.78992699973,122519.09553033988,142997.99585929615,165641.9193553322,176472.98189879733,70091.0
75114,32.60769,-96.44322,Crandall,TX,6438.0,57.8,TX,Crandall,137278.3242252328,152374.69688184865,169161.86012154198,185183.16645038515,195323.3026142495,205390.73126006627,242388.6427703308,292053.6189555855,287654.2669454928,9471.0
75115,32.59831,-96.86433,Desoto,TX,55879.0,1025.0,TX,Desoto,151689.95477898253,169543.2744554736,188613.1629462165,207711.3044330248,220656.25564648406,232217.07535629414,270897.9953615546,328450.60093562683,330915.92689067184,123440.0
75116,32.66013,-96.91402,Duncanville,TX,21105.0,1597.2,TX,Duncanville,112547.57522138674,127567.62524226232,143576.96816802525,163077.41772708177,177476.69445246554,188006.30933473748,218250.75964499687,262955.42215157015,268623.9588958307,51910.0
75117,32.71005,-95.85268,Edgewood,TX,4753.0,37.1,TX,Edgewood,132286.55887170276,138487.0881589552,149236.73754607915,161582.78534455175,175675.74957177645,190168.8446141017,225836.4785501995,261901.32906676448,255988.88707973817,7900.0
75119,32.32293,-96.59107,Ennis,TX,28765.0,42.0,TX,Ennis,121928.6234427874,135302.69766134614,151563.6947567877,168591.89449826695,180827.9068998786,195420.4350431655,226061.83234405654,259323.522586202,254915.06814121184,59550.0
75124,32.32579,-95.96932,Eustace,TX,5205.0,22.5,TX,Eustace,150433.72649580505,157887.1310059669,171012.15158174816,183577.06633151547,193295.90530329675,210292.39680140544,261450.88624060937,306321.8165525168,298276.56843159173,10203.0
75125,32.52983,-96.61563,Ferris,TX,7198.0,36.9,TX,Ferris,123578.86440351768,132726.2089127525,154778.7388927715,183839.6078564752,197251.41526856297,216128.38698941632,247649.4196675742,278321.1571910228,267896.5746797784,17287.0
75126,32.74361,-96.45289,Forney,TX,60232.0,284.9,TX,Forney,192120.7923493036,210701.8379669674,228514.22085126702,240099.16131524707,244812.85528155506,250259.15610753628,293559.15137896966,359205.7234460793,346539.4519277464,63727.0
75134,32.62308,-96.78007,Lancaster,TX,19341.0,704.6,TX,Lancaster,110348.73280224325,127334.81331277963,144207.52545064074,162109.42826070014,175349.60825812686,186864.83725532223,219250.78296801055,269816.48849989084,274250.25525464304,60643.0
75135,33.06666,-96.22567,Caddo Mills,TX,8075.0,47.4,TX,Caddo Mills,154926.30713357442,171161.8006275667,196685.34134166,221268.07577102087,237003.27991181868,255217.41697373675,301175.5707862225,359003.5476296353,356820.3191846196,12658.0
75137,32.63421,-96.91224,Duncanville,TX,19352.0,1244.1,TX,Duncanville,125167.7557492676,142120.6964866304,160652.1948301285,180872.56418272015,193690.86492564948,204817.84029778178,236901.6787210518,283932.44712527795,287344.05956867954,45779.0
75140,32.64485,-95.68854,Grand Saline,TX,7365.0,24.5,TX,Grand Saline,120135.19208621899,124271.10622440315,131181.99959689603,138023.27501114248,153530.30836249635,173492.6790667162,210562.29159266816,238824.6241898785,222904.46447346834,15629.0
75141,32.63984,-96.69257,Hutchins,TX,3868.0,127.8,TX,Hutchins,75194.64832777057,87263.95846274581,103676.50520102192,127226.97783895826,149568.57975232764,167916.11713223055,193868.83813753596,236792.75837604734,242159.5138891759,10481.0
75142,32.57004,-96.24637,Kaufman,TX,22870.0,48.7,TX,Kaufman,133828.44727554035,148762.15518413633,164647.8625236747,182868.34246948987,193287.60085746096,206169.69770612204,244774.54676433234,288512.73066043673,282982.02932404494,41859.0
75144,32.11157,-96.20954,Kerens,TX,4030.0,9.0,TX,Goodlow Park,88309.69654981869,95603.18025720525,101741.13820265874,116346.0949383052,123307.33413395238,138762.31239303914,167658.6741927983,198148.33947816177,199235.71123913373,6864.0
75146,32.57608,-96.75137,Lancaster,TX,24873.0,276.8,TX,Lancaster,120863.87070855265,138007.15966310006,154933.26008381956,173727.3597082315,187009.61796602877,198437.2467151888,233434.95545543337,285810.5360982651,288253.63867509674,58738.0
75148,32.12491,-96.01173,Malakoff,TX,6237.0,27.1,TX,Malakoff,140034.2498573193,150198.30584800077,162791.8572107665,174673.47716402033,184247.8025803695,199545.98607350737,255791.19174731555,295823.5124587535,291387.15425280697,14231.0
75149,32.76994,-96.6151,Mesquite,TX,59225.0,1427.0,TX,Mesquite,97750.13780663665,115460.5703161336,135205.43699594788,152800.7142364576,163341.81010864515,172775.44399858022,198623.4088283267,241957.69204477625,247677.22550143074,150000.0
75150,32.81545,-96.6308,Mesquite,TX,64817.0,1992.5,TX,Mesquite,113024.2675536648,130546.38839376801,149426.0152583179,165931.67777320437,177235.53046394736,188060.63017989765,217145.08146364288,260742.44081327153,266254.3917997888,160064.0
75154,32.52319,-96.80885,Red Oak,TX,47111.0,380.4,TX,Red Oak,166723.33587754957,184454.0271045896,205214.7976974085,223808.19881635986,235576.94208760592,248925.75519703495,289214.65339857707,345545.5318189717,346892.2687752797,84053.0
75156,32.28759,-96.09999,Mabank,TX,16500.0,198.6,TX,Payne Springs,157742.997666367,161057.50705405665,174262.9976041657,190472.57797316674,201745.9671197655,217035.47072356485,281991.0954735812,329664.62191216624,316204.37827486714,32193.0
75158,32.46694,-96.39315,Scurry,TX,5496.0,24.6,TX,Scurry,160550.54535469823,174829.01369357298,192923.151121688,215152.46303554846,229710.6449999615,244819.42073708287,293174.603026202,348785.75525989285,339938.9385931177,7563.0
75159,32.60652,-96.53939,Seagoville,TX,22514.0,146.6,TX,Seagoville,123070.76183503338,139568.14008037324,156554.16877992122,174878.69350168025,186579.62338081875,198415.59368749018,232362.32741990883,286395.9238589331,287143.3932804748,41339.0
75160,32.76466,-96.29835,Terrell,TX,24465.0,79.9,TX,Terrell,114590.17334727827,128605.97719447616,144542.486534214,160832.3784464046,171552.93669761042,183408.05247496895,215931.01861182306,258428.1943573791,258464.61298001255,61824.0
75161,32.73609,-96.17129,Terrell,TX,8040.0,27.6,TX,Terrell,146839.5994550376,163653.69557368467,177246.29914679567,198395.24170186464,211610.25129751282,227009.98887836744,275249.47273484804,329406.965365595,326841.422492372,13101.0
75163,32.1672,-96.10999,Trinidad,TX,2450.0,27.9,TX,Trinidad,175108.87480413172,177942.98561762334,191905.06757195157,210769.19607732227,220749.93543566065,235289.58428826267,308930.97848572995,367810.0275100991,359387.77484877926,4565.0
75165,32.36687,-96.79677,Waxahachie,TX,47183.0,154.4,TX,Waxahachie,162059.2876550673,178863.7941533283,197962.46028878997,215859.1249443116,225182.27387923442,238666.402654194,278669.9050386055,333064.606218316,333616.2812271893,86396.0
75166,33.01671,-96.4495,Lavon,TX,5589.0,166.9,TX,Lavon,209190.05259851637,231126.49498054697,247356.59198387226,258603.41354798633,264389.71417187963,272690.9770592395,324056.4167989369,403709.76451821346,387605.4141938597,6009.0
75167,32.36123,-96.91547,Waxahachie,TX,12332.0,49.7,TX,Waxahachie,219931.2434407069,240128.19135977692,265676.76482418255,287990.2941302022,300764.3192746605,320380.91140131175,378042.5518346697,450873.5242023375,456916.3567855692,15079.0
75169,32.70335,-95.99754,Wills Point,TX,14496.0,26.1,TX,Wills Point,119037.10494902155,128106.56623599597,140474.4706728815,157280.46910405243,170498.05129415533,189008.79355745076,224148.17784010616,255307.05353297724,252134.7572729516,33066.0
75172,32.60369,-96.67458,Wilmer,TX,5248.0,179.2,TX,Wilmer,63842.87947453817,75714.31183963217,84561.42920224398,99369.80353835312,115227.64835687158,139292.71064940453,162823.91326479672,196900.5430833258,203212.80123911338,13351.0
75180,32.71937,-96.61841,Balch Springs,TX,26560.0,1319.0,TX,Balch Springs,83596.38053899638,98934.58557136852,119113.29329695182,141296.46982942816,153528.9101574384,165164.6328344279,190237.70282049364,230091.94794672713,230087.9338633818,65779.0
75181,32.72696,-96.555,Mesquite,TX,27336.0,609.0,TX,Mesquite,156568.84378075355,173551.351103999,193486.86081815106,210150.29136986868,219328.4404424289,228819.07150415864,267574.7459795812,330317.76108610455,329361.77814989304,54597.0
75182,32.80033,-96.55425,Sunnyvale,TX,7647.0,166.1,TX,Sunnyvale,347042.2675223462,379839.7970889592,402280.87350788823,416866.36801835854,425027.13722280157,438397.11419788684,508712.26093384903,615573.1076556898,636919.9675408355,7442.0
75189,32.94821,-96.30941,Royse City,TX,35243.0,123.9,TX,Royse City,186109.8784097395,204341.5987084939,226088.7710533715,241045.79766713767,245334.39954572121,251965.4635847505,292549.81170557876,364021.405012665,352560.6650447248,45204.0
75201,32.78826,-96.79953,Dallas,TX,17491.0,4907.2,TX,Dallas,587711.6269856781,633327.0414305836,661118.4763369315,687549.6405756477,695717.3922209743,698088.8710623047,750893.6691743779,867553.5307585052,836620.0554419335,21092.0
75202,32.77843,-96.8037,Dallas,TX,2212.0,1277.7,TX,Dallas,197161.9180966583,226050.16351637346,242688.62575305905,255369.91476045246,261039.0900003291,263546.2252463953,275425.0292879558,308774.79268615687,309510.81189954636,4612.0
75203,32.74439,-96.80206,Dallas,TX,16455.0,1326.7,TX,Dallas,62590.53996335352,77227.12974191026,91938.24715062427,111527.82779307199,124979.7714277297,137322.2586290454,169601.76435756593,203854.98114198702,203655.13501780864,43282.0
75204,32.80216,-96.78885,Dallas,TX,31860.0,4806.7,TX,Dallas,300754.2020246334,337329.8664254613,362165.83303567214,383073.06975708576,386681.1829234627,390635.9093994498,423693.35625945457,480879.50364021695,491783.0788405395,55967.0
75205,32.83657,-96.79617,Dallas,TX,24804.0,2191.5,TX,Highland Park,1003043.4254808994,1056838.672901759,1074770.7857172962,1103672.2218317625,1112312.2036149318,1130063.414710412,1315597.5552582177,1637553.2907196016,1716398.6524120462,19355.0
75206,32.83161,-96.77032,Dallas,TX,38209.0,3483.4,TX,Dallas,321127.6954884226,360283.36368642835,383150.23584531207,406327.60188169364,415904.09184923494,422943.0764913959,467230.4362145875,540771.2727889287,547033.4822809978,57181.0
75208,32.75409,-96.83943,Dallas,TX,29941.0,1889.3,TX,Dallas,182860.79079032768,221942.37302523546,254291.90802765242,286937.05144785455,297314.01917453733,313823.13443793374,353850.61796920124,404228.7357144768,411282.7830268729,71152.0
75209,32.8487,-96.8257,Dallas,TX,14205.0,1567.0,TX,Dallas,471241.0738986854,522083.000211881,554010.1568073941,584374.967582387,593442.7714390432,601874.0003094013,675238.8825272628,817384.8150736239,846092.4317225737,23756.0
75210,32.77141,-96.74618,Dallas,TX,9270.0,1566.1,TX,Dallas,48565.51895551922,51731.04774057103,59454.132974564774,74279.29026047282,84009.41410979244,96094.69418581262,115890.91854562663,138843.29710756696,139193.33949132875,28022.0
75211,32.73649,-96.90214,Dallas,TX,75213.0,1689.5,TX,Cockrell Hill,92785.92700724886,108981.28097503424,124545.59253944672,140565.57089671414,153663.25559036102,166786.0518742845,192663.62312104026,228845.41582956293,233564.77470652145,194248.0
75212,32.78203,-96.87853,Dallas,TX,26673.0,1032.9,TX,Dallas,65642.07945635196,80744.02367242903,99283.35185240292,124514.98397313955,145705.17674202818,162802.78091028752,188044.4853465025,224938.17947924658,230956.77223007064,80059.0
75214,32.82899,-96.74348,Dallas,TX,33621.0,1776.6,TX,Dallas,401759.28421423916,441466.6494432215,463647.56145969284,484540.52157146164,494771.84104833653,509119.6699374897,578532.8604822065,681219.3424261513,711708.9786717007,47441.0
75215,32.75259,-96.76075,Dallas,TX,17960.0,906.0,TX,Dallas,49433.248245435,57131.136448360434,65823.68574390009,81642.40942233162,94985.50542694073,106010.72906086029,131359.65339335226,160577.2400361157,161714.36063642954,57310.0
75216,32.71158,-96.78256,Dallas,TX,55108.0,1434.1,TX,Dallas,49628.683274964984,59989.944438340324,71808.66188524349,90906.06520415145,105424.72185168642,122078.83389410759,145927.86185011503,176874.7358431034,176048.49579004687,173753.0
75217,32.71291,-96.68243,Dallas,TX,87767.0,1220.8,TX,Dallas,63902.36597577945,79789.97823438515,98791.70147949686,117923.39719882554,131477.586706484,142659.61755704094,165314.34974239426,201128.57508933847,204618.16061956977,245254.0
75218,32.84136,-96.70357,Dallas,TX,21355.0,1195.2,TX,Dallas,262517.5702275876,294834.671506317,321605.4966416101,344288.41394832823,350129.21617392154,359669.3651855425,407453.77551034355,473468.17082541663,499340.7795953294,38855.0
75219,32.81087,-96.81315,Dallas,TX,24100.0,4064.8,TX,Dallas,249260.27941176548,277092.2698348566,293299.6148343218,305403.9937714581,307319.00111440476,309597.2626716792,329978.2418249676,371939.13890500343,379239.69958788954,47949.0
75220,32.86692,-96.87571,Dallas,TX,40671.0,1388.0,TX,Dallas,190091.15442884396,225094.75695267125,250457.93327294523,274781.005060435,283794.5762948877,297288.85544341657,343451.2846403511,410156.26394089963,430734.8682993002,101351.0
75223,32.79255,-96.74556,Dallas,TX,14270.0,1777.6,TX,Dallas,92669.02761338257,107069.71019828378,118759.13021747232,139303.29403042168,155939.4819217627,174829.19695062237,206693.15717789542,242017.00118532885,240010.67439268163,38533.0
75224,32.71117,-96.83953,Dallas,TX,36373.0,2446.4,TX,Dallas,94976.16059449413,112215.25810373797,131546.4023248933,151153.54542951984,165299.6325291374,176608.66906234281,204151.86371474995,240375.97965487206,239881.35117312885,96403.0
75225,32.86511,-96.79109,Dallas,TX,21703.0,1795.8,TX,University Park,910465.1435434669,967023.6701654763,987578.0089388229,1008145.8545271382,1015020.9891683222,1030785.1992400325,1190844.8930332183,1453572.8795558966,1532262.686887734,20210.0
75226,32.78315,-96.77654,Dallas,TX,5133.0,1839.4,TX,Dallas,142999.09166623463,171487.76556751618,191476.72261653512,214761.19864650557,238566.2163074504,265393.5354909008,293797.0394060389,339219.10446363915,336919.78439504636,7498.0
75227,32.77044,-96.68831,Dallas,TX,58395.0,1950.4,TX,Dallas,82185.68148398398,101731.8167146662,121875.03593148733,139531.06735220042,150657.1662836769,160432.077601043,185896.2406062704,222266.94363846138,225729.9900074074,166856.0
75228,32.82456,-96.6805,Dallas,TX,71450.0,2411.7,TX,Dallas,113993.40714256994,134009.3843789332,156594.02441903393,177809.51680554496,190809.44423252472,203197.74537210702,234648.9476993595,275167.86011900817,278755.97047641524,189159.0
75229,32.8939,-96.86517,Dallas,TX,32924.0,1021.4,TX,Dallas,316030.34322091757,357431.32979708276,383527.02932062914,403167.6993907466,415488.4014142095,433373.04500624,494536.82803379436,585817.6959046627,614791.7096025173,61631.0
75230,32.90202,-96.79226,Dallas,TX,26335.0,1425.0,TX,Dallas,439387.7920430501,478460.4400778415,504474.53986680275,528544.9953243817,532921.9612141333,543804.4336949977,616296.270725207,748044.4428173304,786587.3296632709,42207.0
75231,32.87695,-96.74967,Dallas,TX,38823.0,2718.8,TX,Dallas,101754.03773410896,118577.75406935788,136672.92085315674,154206.56833474722,163624.38866927425,171927.52913844594,189668.989262883,223990.2990328461,237278.14736921038,110106.0
75232,32.65878,-96.83968,Dallas,TX,33561.0,1468.3,TX,Dallas,86344.51489411782,102394.85930328065,120708.86783014069,140940.160111111,156556.80791995933,170076.9353084256,198726.88008468144,240593.53352663227,244476.58041411274,92669.0
75233,32.70444,-96.87271,Dallas,TX,16743.0,1810.7,TX,Dallas,122257.62916383285,141453.81551569828,161127.20668932554,183027.59971328394,198421.7748837682,212521.56856964107,247072.92530050795,297607.239940065,301706.26491093746,37773.0
75234,32.92423,-96.88904,Dallas,TX,32728.0,1233.0,TX,Farmers Branch,157221.4984316244,180306.81809412036,207880.32321458423,233056.4129434619,244633.0089677095,258116.2591927985,294483.1581748217,341646.650949308,348664.29163728055,79999.0
75235,32.83219,-96.84798,Dallas,TX,19042.0,1104.2,TX,Dallas,107736.18800656172,132052.67886395258,152140.73108243043,170670.48021623466,179884.93196945052,189196.42604335982,212196.05222444763,245664.76944378813,250008.3863429611,46939.0
75236,32.6866,-96.93455,Dallas,TX,17545.0,507.5,TX,Dallas,113873.5428086844,130563.61077315237,146398.73297112877,162783.61660022082,173906.93570425743,186674.00979056527,217466.62703381397,264621.77287819004,270703.0198913893,48027.0
75237,32.66489,-96.87238,Dallas,TX,18823.0,1090.3,TX,Dallas,113395.4397953083,128518.42787533627,146374.46831219277,163907.99005632586,177683.25263069096,190503.77327220165,221628.3015016766,269984.68346704385,273370.787865001,64572.0
75238,32.87855,-96.70785,Dallas,TX,31953.0,1874.4,TX,Dallas,294946.973335141,329000.73260699393,354348.96298612776,372422.5611383721,380622.255527257,393734.39340246463,450149.0408076884,522973.9131213708,549749.8309193851,59210.0
75240,32.93194,-96.78924,Dallas,TX,26442.0,2701.9,TX,Dallas,170095.87702619343,194867.88884171844,220172.86495049798,244689.25508250482,250381.12958152665,261634.84536788546,297652.07175748836,353797.8086214773,375336.26142713457,64460.0
75241,32.667,-96.75903,Dallas,TX,31749.0,485.2,TX,Dallas,66795.09129961868,81539.91561494299,100001.3428335827,120795.10745713908,136500.73741946084,147812.55528716376,172567.25889541933,212038.04760103495,215346.67108378196,105116.0
75243,32.91232,-96.73633,Dallas,TX,65118.0,2730.0,TX,Dallas,120344.63071042852,139912.113018767,160402.15516803428,179796.22291463343,187300.19125030213,194283.91686310756,220901.783123626,263160.58904185594,271538.10140800214,186425.0
75244,32.92544,-96.83671,Dallas,TX,12806.0,1070.2,TX,Dallas,330642.40592617553,368582.6589180595,388095.71035379544,407098.8962534712,419215.68242933863,440090.8376828765,499483.8742611145,592147.753995421,620102.3093747019,19634.0
75246,32.79296,-96.77322,Dallas,TX,2307.0,1910.2,TX,Dallas,178744.59471891038,206578.3833084006,229780.6315824686,251271.89763335884,264118.61149239435,286773.21447397815,320329.5239333038,356573.58127860515,352234.2571282224,6549.0
75248,32.96957,-96.79542,Dallas,TX,36317.0,1888.7,TX,Dallas,287476.209542697,323266.4375637897,350855.9731346893,375529.2105779038,379932.35511918756,395010.41808730684,440028.84115571895,516476.00929224095,542839.9092127881,55309.0
75249,32.6449,-96.96257,Dallas,TX,17629.0,1239.0,TX,Dallas,126806.39886529464,144472.9696019122,162106.11926135502,180344.6737540677,192804.53443074125,205450.37693924634,239613.33901664897,287474.4789853791,291823.6870341516,34126.0
75252,32.99696,-96.78983,Dallas,TX,27310.0,2054.9,TX,Dallas,332542.3133472945,361266.1208188977,383101.59668419993,393340.57690610684,393462.1897099209,403943.26592184626,460470.97303469904,554121.8193913078,571772.6903729226,46230.0
75253,32.67278,-96.61171,Dallas,TX,24090.0,622.5,TX,Dallas,99781.37382853743,116791.5133948606,135436.345551049,156144.84812544598,169204.00668694777,182850.63937602387,213927.74441549403,264528.6545180987,267956.08379856497,53014.0
75254,32.94571,-96.80127,Dallas,TX,24047.0,2861.3,TX,Dallas,127946.0436794217,146348.3198088127,166427.72885053285,180443.93115564995,186350.3184493792,191796.37422495647,209103.39246855723,245776.13599985244,252725.5790605188,57576.0
75287,33.00015,-96.84075,Dallas,TX,51855.0,3615.6,TX,Dallas,257121.89736784282,282718.7108265466,303747.5666896656,314199.0749759851,315534.2282525956,325001.3759015428,367532.5676709996,437957.68805599614,450547.43597478064,122823.0
75401,33.18506,-96.11556,Greenville,TX,21087.0,75.3,TX,Greenville,60589.643392316124,66931.91308634749,74810.82927910861,91648.04022172528,105056.58448365249,121087.39912298163,150761.6746410677,188664.95461772903,189663.49715855165,50753.0
75402,33.06724,-96.08576,Greenville,TX,18412.0,78.3,TX,Greenville,127778.22791386342,140700.3682538249,156235.18956807718,174162.19708845593,186197.8478229208,198851.48129220752,232083.9488152459,280188.43645632546,280570.9418124125,30152.0
75407,33.1512,-96.48808,Princeton,TX,24864.0,192.2,TX,Princeton,170246.8914765104,191805.17883036038,211998.11374443184,228322.99673305723,233895.4217362528,237755.52272124382,278054.8860248139,353574.1695790291,339432.4519765902,39251.0
