<<<<<<< HEAD:output/TX_full_data.csv
zipcode,latitude,longitude,state,population,2015,2016,2017,2018,2019,2020,2021,2022,2023,Net_Income,bedroom_number,bathroom_number,living_space,land_space
75449,33.423,-95.9493,TX,1165,74666.49212,81837.84941,94385.09521,103278.6501,113220.3729,124829.0131,155180.1041,185106.0232,171981.2896,2214,2,2,1643,1
75452,33.39284,-96.24469,TX,4688,134625.445,149117.7141,163848.4698,180868.5271,199889.522,214759.9275,256128.9177,307088.7345,309145.6341,8079,3,2,1894,1127
75453,33.00025,-95.92817,TX,2757,124217.1142,135518.3087,152681.3178,169339.8135,189071.3148,208223.3249,242361.3251,286229.3929,284649.5642,6466,3,2,1944,4
75454,33.283,-96.56073,TX,15341,241328.1242,262881.0914,280705.8572,291451.8245,294250.4796,299499.7807,360008.935,468136.9031,454596.0682,13172,4,3,2613,5648
75455,33.21725,-94.98022,TX,26687,115158.1029,123118.8833,130334.5482,138222.1114,147113.5944,157754.2153,186769.9573,215647.606,218076.6922,70314,3,2,2211,1251
75457,33.1746,-95.21125,TX,6228,144880.0742,149669.5868,153139.0436,162378.9355,169302.8853,184823.8419,220666.5818,256575.9972,257596.8706,14351,3,3,2148,630
75459,33.52988,-96.6831,TX,5709,140837.7634,156702.5163,176162.7886,195646.9363,203705.9991,215402.6378,248604.7342,295108.2564,305551.0269,9030,3,3,2278,4
75460,33.6627,-95.60296,TX,24287,84187.35088,84875.32075,87401.29552,90306.88891,90568.58764,98792.28744,118900.0958,134756.6581,127187.3149,64165,3,2,1729,4551
75462,33.62166,-95.48362,TX,11232,149504.2507,154782.0175,168296.4296,181061.1184,180924.4,190701.9225,225263.6796,265431.8447,265361.5053,21316,3,3,2366,1720
75473,33.81461,-95.48433,TX,3773,147527.0412,153366.3257,172736.7183,185909.8231,184358.0897,195400.9981,231970.4494,273144.4558,270628.9291,6869,3,3,2454,5
75479,33.63007,-96.3386,TX,2122,130745.5876,138370.5324,150425.8041,164195.7648,180335.2511,198168.156,234221.2516,273088.5535,267443.8852,3981,3,2,1745,1
75486,33.75757,-95.74663,TX,2442,153379.8338,162040.388,185127.4219,197813.2125,194115.8069,203938.4771,247881.1045,292171.6365,284497.4557,4647,3,2,2034,2
75490,33.4363,-96.30771,TX,2891,163464.6704,180983.6632,199771.7784,219383.7557,240046.7825,257708.1717,306159.0631,374514.6915,384833.2359,4015,3,3,2086,1018
75491,33.49741,-96.39485,TX,4914,144097.5592,157194.07,180604.2295,203595.7096,214138.0782,225255.4233,268064.5531,322157.1056,321237.7358,9001,4,3,2670,1242
75494,32.90898,-95.26126,TX,10785,131028.6032,136998.6444,146327.9248,158062.8187,166961.6526,183933.6315,223544.1445,253439.8307,252629.2985,23489,3,2,1886,1343
75495,33.43246,-96.55041,TX,9208,199554.4166,219415.8304,240125.0323,266353.1884,275237.0924,288461.2805,341047.6451,414089.0964,421069.0056,12958,4,3,2452,4901
75496,33.36276,-96.06616,TX,3578,101797.2,117841.3846,134227.7358,144256.6025,156466.8359,171212.8131,203324.6648,249807.5449,251688.8386,6613,3,2,1860,1918
75497,32.92098,-95.5764,TX,3623,188031.506,198322.1869,212299.3478,227681.1932,246678.2852,274560.1975,357342.4332,412364.9257,400291.2485,7041,3,2,2421,268
75501,33.37413,-94.13168,TX,35111,97324.77952,102033.6944,99858.06767,105059.1011,111381.9813,120616.156,133950.5875,148135.8669,140653.0015,89338,3,2,2040,1873
75503,33.51345,-94.13038,TX,27361,156581.2432,162045.8484,163524.4377,170874.6218,178848.9217,189140.1875,210768.5784,240386.2767,243219.0678,50219,4,3,2837,1073
75551,33.11648,-94.20325,TX,11040,105659.2574,107018.7836,108115.8631,111264.8968,117791.9534,125991.8296,146161.6028,168401.1759,161936.1923,23098,3,2,2007,8
75554,33.58534,-94.78563,TX,2078,109341.7761,113764.0609,115949.1661,124933.1694,128428.7385,136370.8575,159758.0868,185466.6227,174777.8067,3036,3,2,1769,15
75555,32.94564,-94.13696,TX,1424,115036.16,119023.9033,120271.2706,124853.9398,134172.0777,147691.0771,179957.5299,204737.5583,188145.2764,3187,4,3,2861,11
75559,33.49929,-94.63931,TX,5392,106553.8144,111304.6862,112978.9543,121549.2671,123791.4169,132650.746,153214.4199,176728.9562,166163.8438,12020,3,2,1499,1
75561,33.517,-94.27855,TX,4626,98073.11573,100923.1686,102158.3015,110307.5348,116870.0308,126372.3111,143308.3566,157909.3552,149999.0773,12021,3,8,2192,5
75563,33.01835,-94.38871,TX,3816,85024.02795,87326.98081,84049.02615,87462.742,93878.03884,100074.3113,119494.6953,143120.978,131749.2012,9149,3,2,1652,953
75568,33.19607,-94.59362,TX,2873,94984.17888,102464.1937,102727.0596,106218.4319,110282.8831,116009.04,136327.692,154801.6207,143284.0495,6894,3,2,2097,29
75569,33.44127,-94.12292,TX,3478,102096.2455,107588.7857,106716.5443,113685.9298,119324.2274,129083.6613,143713.9371,160349.7864,154762.4365,9695,3,2,1297,10018
75570,33.4649,-94.4389,TX,11162,101832.2085,105597.0371,105076.7118,112747.4423,117634.0073,125424.9974,143295.7205,161885.5604,156069.1015,18761,3,3,2411,487
75571,33.20704,-94.76407,TX,2367,100408.0963,104668.5711,111187.9958,118881.2605,124111.6658,132265.9303,159439.055,181656.0244,170585.7373,6109,4,2,1959,1604
75572,33.23114,-94.12934,TX,3474,100514.303,103917.0735,104382.5009,106165.2621,110502.0808,117718.3758,138849.1916,161290.0305,154290.811,8555,3,2,1835,1184
75601,32.5086,-94.72414,TX,15683,128145.7416,130360.7158,130730.0526,138819.1871,154336.7628,158799.3525,166352.79,188435.1983,200210.6757,35174,3,3,2601,3230
75602,32.45803,-94.65712,TX,21024,80141.25054,84574.36541,84832.86156,90677.27266,101939.818,106366.3451,108817.0319,120385.8726,126407.8438,58327,3,2,2236,3320
75603,32.40448,-94.71754,TX,6733,150190.9977,157187.423,159805.9777,172939.5483,187671.1503,192422.778,199635.7354,223609.886,227943.2602,12598,4,3,1960,3
75604,32.51374,-94.82919,TX,30349,142442.1243,145713.9658,145758.1787,153788.0266,170677.1125,173963.8498,179226.4441,203878.2066,216446.8764,70042,4,2,2255,1419
75605,32.58385,-94.71554,TX,33730,183533.0332,186094.7789,188245.9979,197521.3982,216339.7466,219844.8577,230724.0063,265097.2278,276448.0288,57649,4,3,2714,1334
75630,32.87588,-94.5572,TX,2306,124421.2221,121878.1691,116045.4351,118140.7944,121580.3401,127408.8038,142131.8425,162355.2094,150060.494,5016,3,2,1903,2084
75633,32.12788,-94.28109,TX,12799,126073.8054,132291.5649,134289.0639,137476.7359,147711.3651,154323.4534,168676.9603,185740.1538,182092.7784,28256,3,2,2166,197
75638,33.01869,-94.73173,TX,5001,82637.42995,88867.29361,91323.66302,96019.82714,100544.1455,109239.5784,131876.7545,150409.8059,148580.8292,13795,3,2,1960,706
75640,32.7152,-94.68133,TX,5791,173955.9737,179368.0823,180269.8792,185491.9555,195111.1906,206618.8265,233061.2987,267115.6203,272246.8319,8535,3,2,2187,6
75647,32.5167,-94.96429,TX,12405,121948.1977,125675.3961,127753.1303,135693.962,149062.1058,157941.2674,168267.6382,191917.8905,201157.5231,29682,3,2,2258,723
75650,32.51529,-94.55358,TX,9239,188874.0277,200491.0413,197355.3418,205088.2783,213823.5397,225064.5542,240283.2165,269525.5316,277765.2041,17812,4,3,2516,923
75656,33.01471,-94.58686,TX,4768,92844.61031,98824.54454,97995.37013,103915.2931,110538.4474,118345.6201,139892.1493,161808.7672,153076.7745,10289,3,2,1782,5
75657,32.79437,-94.30498,TX,7366,131541.9844,126049.5598,124131.2825,130045.3164,129443.3785,132357.2805,145206.9481,160512.3555,151809.8817,18846,3,2,1693,716
75662,32.38076,-94.87503,TX,25153,130558.3765,134802.9073,133602.7672,138448.4572,152992.6322,158978.0148,165234.4646,187382.3857,198347.3458,51436,3,3,2224,998
75667,31.988,-94.83729,TX,1457,122796.235,134911.0792,135262.0827,138013.9805,145581.0707,154598.7738,169721.9394,195626.4136,208673.046,2487,3,2,1706,17
75670,32.56456,-94.42326,TX,18855,84951.18446,88448.64599,85977.13127,86256.33509,89948.25519,91148.97909,93195.33487,93885.64802,91192.64554,46582,3,2,1725,4195
75672,32.47076,-94.29353,TX,16700,148191.5424,151739.7435,149843.2851,150471.9037,156453.1966,163660.6701,174135.1792,188685.8041,192437.755,33747,3,2,1984,1002
75681,31.93597,-94.685,TX,2563,116696.5764,126630.3952,126622.1637,132959.9591,142819.4021,151142.629,166062.4826,185548.7131,195477.88,5865,3,2,2347,21
75683,32.82182,-94.74035,TX,3998,97061.71933,99149.1925,99823.47658,106333.7323,112408.2503,118607.411,131740.2375,146764.9514,150437.5864,8584,3,2,1728,4803
75686,32.96921,-94.94697,TX,13396,121386.4812,121321.9991,122815.6765,131105.0319,133041.7547,141291.7912,172169.3222,196352.0711,201831.2727,30967,3,3,2410,251
75692,32.4718,-94.11936,TX,4698,136103.6101,143319.8081,142886.8101,145404.5856,150721.8407,160088.1242,169352.0291,182835.7789,184678.5183,10363,3,2,1739,456
75693,32.53364,-94.86083,TX,6353,154358.4838,157974.0349,158306.7614,165874.0175,185479.0247,193083.8675,199858.3151,226717.7728,238649.5619,12228,3,2,1921,1730
75701,32.32297,-95.29679,TX,34296,117417.4787,122944.2017,130452.4355,139520.2898,142944.2814,153240.6014,172959.562,200239.3954,220163.7819,81466,3,3,2233,4110
75702,32.36403,-95.31207,TX,28236,64600.56868,68472.1608,76635.69096,84424.12372,87511.00321,95723.77733,112356.2906,123672.815,138563.3007,84110,3,2,1551,4285
75703,32.23825,-95.31947,TX,42414,207633.5444,214560.4186,223198.4032,231487.3579,236562.0869,251316.5983,280546.5294,325886.3804,343677.2354,85472,4,3,3089,1617
75704,32.40616,-95.4407,TX,9575,129516.0162,133617.8177,141633.1011,151601.317,155229.2411,167167.8421,190657.3186,221184.2611,237046.9681,22167,4,2,2408,1508
75706,32.46822,-95.30402,TX,10142,114316.3212,120926.8665,131818.9097,143448.725,147462.8303,160040.2808,184987.8451,212171.8278,224754.4792,25849,3,2,2049,2
75707,32.30479,-95.171,TX,14455,179692.7056,186353.0035,194820.2806,202371.7449,208102.9358,221776.2312,250217.9054,289294.9963,307250.9881,30203,3,3,2332,1312
75708,32.41436,-95.20717,TX,10419,81134.69608,87155.29376,97473.1006,107791.5602,109894.6374,120477.8051,138851.5844,155073.7975,166394.9186,21917,3,2,1522,25
75709,32.31323,-95.38904,TX,4596,155881.278,162076.4675,171813.7387,181388.995,185325.4695,197194.5083,224842.5495,262570.6048,277009.7241,13186,4,4,3123,2
75751,32.07875,-95.91661,TX,17098,109620.0701,117004.3142,127705.4791,136000.2957,136724.8078,145028.8208,167863.9036,189598.321,194270.6991,42991,4,3,2220,939
75752,32.24239,-95.80751,TX,7450,175797.2651,184786.758,195926.569,207416.9343,214306.092,230538.1686,274289.0816,313216.5695,313543.0802,13842,3,2,1845,7
75754,32.42431,-95.66462,TX,7961,168206.3441,175920.1647,188554.3484,198294.2989,211089.0781,229676.6259,275588.0375,312387.6672,292227.9646,12877,4,3,2148,40
75755,32.63236,-95.08662,TX,4576,122744.7774,124973.1849,128264.8013,135102.7925,145615.5332,160358.5544,187456.2524,213156.1474,218242.2796,11142,4,2,2250,8
75756,32.30031,-95.59771,TX,4403,144340.5825,153250.6344,165358.6707,176926.1069,181274.161,193497.1086,234321.831,268439.6954,273301.9905,8805,3,2,1846,630
75757,32.11584,-95.34933,TX,13699,208208.2764,216144.0313,225559.31,233055.7166,240922.9223,255864.4782,292374.204,344357.9765,356949.3479,20975,3,3,2317,1277
75758,32.27375,-95.50484,TX,9726,162439.1788,168771.304,174774.8304,185196.4427,184718.8176,196560.11,230383.8973,266615.0787,271947.7219,20087,3,2,2172,1138
75765,32.64119,-95.2359,TX,7705,128705.8153,133509.2695,139557.4978,149856.1805,159164.3843,179628.7531,219802.7621,255715.1797,265566.2151,14687,3,2,1991,263
75766,31.94592,-95.25181,TX,25577,95219.77167,99153.92097,102068.4307,103162.0076,111741.9377,127482.7522,153233.8075,176887.989,186839.0098,68589,3,2,2380,1372
75771,32.53542,-95.43006,TX,21260,166326.2608,172641.2053,180104.9074,190387.2667,197347.8108,211746.4378,241483.3234,284116.1762,299966.8502,37149,4,3,3402,1174
75773,32.67969,-95.44654,TX,13478,134126.8582,139052.4349,147221.5617,155231.9995,163833.2925,182571.6628,220443.3415,254238.4962,261297.8188,28283,3,2,2312,999
75778,32.30239,-95.71367,TX,2443,117952.3708,126298.7504,136070.7813,144833.4321,149254.7351,162755.1359,195858.3677,226830.6781,223462.2447,6956,3,2,1600,2490
75783,32.82227,-95.42386,TX,8316,128793.3793,133644.5392,141862.3395,146792.893,154815.3482,173205.2557,208861.0751,238590.0762,239693.9513,15807,3,2,1747,675
75789,32.1126,-95.09405,TX,8919,140349.1907,150324.3091,158471.5416,161885.1599,170422.4757,189382.9387,221531.2853,257733.5609,265360.8,15160,3,2,1972,646
75790,32.52749,-95.64255,TX,3383,121611.6476,125928.0828,132244.8118,142200.6255,153500.6184,169792.9037,201101.6211,231919.6323,232135.5683,9757,3,2,2005,883
75791,32.22214,-95.22103,TX,14093,153963.6897,161221.9696,168907.2552,176227.0464,184360.6947,198132.9285,222172.3438,259331.2438,277594.8266,23997,4,3,5134,1189
75792,32.4679,-95.10623,TX,3134,112163.8672,118714.4309,125555.0328,136340.6267,143497.8282,156518.9029,174658.6141,195266.358,206166.1585,7572,4,3,2563,1418
75801,31.74004,-95.55116,TX,15740,91156.57976,96687.14667,99395.15044,103100.4288,110348.3828,117651.8882,134818.2771,155432.762,166818.5192,37868,3,2,2151,1593
75803,31.87513,-95.66704,TX,21941,100887.309,110225.0349,113472.4152,119106.6501,126660.9021,135447.8393,156335.9753,182521.868,194089.5918,32395,3,2,1749,2602
75831,31.45745,-96.02275,TX,4981,138987.9929,153969.5018,155861.7688,160645.4816,171812.9832,190267.1455,214413.0351,251167.1249,240891.741,10129,3,2,1534,15
75833,31.26304,-95.83999,TX,2223,125455.376,152190.5824,157933.3958,165648.3713,169494.1262,188629.0561,207079.6579,236913.191,229365.5304,7033,3,2,1883,18
75835,31.29758,-95.48834,TX,11597,96939.5943,100906.4805,104122.5936,113402.0377,117684.6404,125168.9058,142031.3324,163132.514,150445.7034,27371,3,2,1943,710
75839,31.6181,-95.55738,TX,6001,115977.7259,124738.2068,127371.6684,131413.1066,138769.5756,146211.3833,170951.7288,200681.631,218367.3563,10881,3,2,1671,1372
75840,31.78412,-96.08552,TX,6504,121349.3774,124777.629,125928.2055,129520.684,135649.4847,144686.2072,173006.5014,203362.3375,208732.9331,14294,3,2,2037,635
75844,31.51921,-95.43481,TX,4622,118359.7883,128678.456,134549.856,142803.3277,149452.9187,161116.9001,190137.8854,216295.0784,201417.9222,10561,3,2,2072,369
75845,31.09488,-95.08707,TX,2105,110330.0857,119615.7859,120277.113,124723.3887,134015.1437,142918.5918,166808.8048,188691.6626,181294.6503,6038,3,2,1916,1
75852,30.98723,-95.72023,TX,3306,171049.1204,184312.2376,191226.176,198365.9993,203824.6051,223790.1261,268045.0857,326016.4497,327043.5528,4131,3,2,1733,13
75859,31.8842,-96.25512,TX,2125,221813.1706,219699.743,224554.6864,239216.3324,253584.7931,270696.8743,325530.4461,398754.1937,402162.8607,3852,3,2,2145,18
75860,31.62342,-96.24615,TX,6248,103547.8551,108253.0562,107476.4017,112785.7291,116249.2807,124990.3582,151932.2038,177501.6743,167317.242,12077,3,2,1963,1851
75862,30.96193,-95.32951,TX,10245,95924.42059,101423.4555,102998.3882,110656.2701,118633.3536,125119.8804,147598.2146,168106.0093,164694.4388,23224,3,2,1698,3318
75901,31.30264,-94.65481,TX,28979,106393.6156,109231.5374,112608.2121,115820.3718,128465.9061,140079.7257,156922.0959,174862.0698,183327.8565,69903,3,2,2002,2179
75904,31.33872,-94.83467,TX,34663,116493.2645,119842.5992,122581.0053,123881.5027,136253.5467,149089.1752,169106.9138,188685.5547,191879.5492,82321,3,2,2095,1425
75929,31.23579,-94.19735,TX,1553,111736.1532,124611.9676,134740.7704,150378.5642,162063.3028,172598.3492,189757.6754,212263.1858,188078.7068,2855,2,2,1812,1008
75931,31.09978,-93.98953,TX,1821,134549.1502,142034.1548,146914.8596,156609.8666,169692.8226,181058.5601,213094.2493,249057.7302,244948.9194,4261,3,3,2088,950
75932,31.0551,-93.61396,TX,1343,112712.6657,118618.115,125529.175,130457.5916,147187.006,163187.6511,188603.5727,205798.7627,210111.7047,2546,3,2,1787,2027
75933,30.55314,-93.81608,TX,1624,79069.19435,79668.36225,84397.38897,93263.94446,106736.0489,108728.1208,118915.1087,129589.0376,128475.7114,2921,3,2,1536,9
75935,31.72999,-94.20077,TX,12426,130052.0846,133650.6126,128636.8576,130851.5368,141714.0589,156207.7588,173824.0575,180558.0704,169817.9071,32896,3,2,1925,1025
75938,30.93436,-94.35605,TX,2217,102906.7092,107299.1365,111884.214,113771.7232,119935.0776,132072.2971,152130.1526,169885.6776,155716.6674,4947,2,2,1304,3
75941,31.18078,-94.76219,TX,8470,102616.3375,101510.7395,104054.9307,106142.309,117964.3821,130351.8995,147222.9443,162635.4867,166062.6501,19338,3,2,2264,680
75946,31.81372,-94.52392,TX,3714,135745.0179,142875.1891,143094.0968,143944.3706,150539.5922,163093.699,181309.7717,204798.7977,210543.1652,6953,2,2,1747,10
75949,31.22907,-94.51782,TX,8469,125103.9249,129694.7853,134785.3199,136635.6418,147394.0784,161405.2515,188563.6719,209584.3567,203957.4937,16069,3,2,1739,4
75951,30.93098,-94.05762,TX,15026,104663.1103,109380.3703,110716.9117,115410.3195,120370.8363,129083.537,147170.3461,165002.2148,146746.6011,36652,3,2,2214,789
75954,31.92169,-94.05523,TX,2550,130291.6099,138011.2295,134080.0077,132370.5319,142372.5417,159609.5291,180279.75,188945.0847,177224.5695,6771,3,2,1258,1
75956,30.6721,-93.96706,TX,8275,105086.2521,109184.5727,115568.0768,120642.0879,125674.1991,131121.2858,150351.2539,169136.7168,158891.0361,13534,3,2,1880,11
75961,31.5576,-94.51098,TX,14909,106926.6619,110101.4823,113825.6303,115726.284,121454.5872,133140.9333,145991.5134,161373.7402,167108.6727,36491,4,2,2120,429
75964,31.63334,-94.75057,TX,19889,109700.2236,112670.6995,114510.5227,116401.2295,123210.8489,133976.6653,146744.269,162553.9914,169146.6277,45775,3,3,2108,1681
75965,31.7284,-94.62629,TX,18231,161910.4474,166720.3097,169367.0748,173351.5631,180160.1247,192573.0917,213513.5482,244825.589,253198.8115,32922,3,3,2407,163
75966,30.83783,-93.72611,TX,4462,82442.68472,83996.00418,89120.30222,93369.44055,105903.9314,108706.9012,118679.8437,128323.1207,128844.3537,9879,4,3,2900,14
75969,31.44765,-94.89758,TX,3719,129619.8519,130845.6946,134794.5505,137936.5361,149411.3454,166372.808,192289.8167,215631.3625,212760.5948,8048,3,2,1746,1566
75972,31.49407,-94.12173,TX,6190,117529.3634,125516.3809,133032.9175,145213.6886,151574.9208,158229.1803,173693.6276,182267.3491,156744.2379,14813,3,2,2080,130
75973,31.71977,-93.93259,TX,2809,160002.9966,168968.8535,163702.4139,164155.7774,175165.2358,196304.0589,227103.9766,246749.4337,221726.55,4810,3,2,1477,21
75974,31.95674,-94.23713,TX,3296,123347.0329,128080.3649,125719.2471,123405.1325,133145.0551,148588.6097,169964.9064,183594.6744,175598.8571,6799,2,2,2719,16
75975,31.89535,-94.4122,TX,3868,146444.8655,149817.277,148225.5535,147221.922,159820.0732,180004.3504,206758.0727,223376.4313,206611.4944,7059,4,2,2347,14
75979,30.77477,-94.4026,TX,12023,88525.15543,91823.17106,99789.18264,104158.4507,107178.5784,119261.1137,132860.0448,146920.007,137854.5455,17317,3,2,1776,443
75980,31.12387,-94.34703,TX,2407,91078.56693,95248.89055,99207.03904,101671.4252,115327.2528,131340.614,146134.1165,158041.409,155619.3601,4516,2,2,1323,473
76001,32.63076,-97.15408,TX,37134,166982.6769,185309.8587,203943.7518,222349.7586,232829.6953,245585.9311,286283.5623,349301.2722,348685.8976,62474,4,3,2411,6175
76002,32.62233,-97.09265,TX,34402,166683.9076,184219.4409,202379.0445,220859.3979,231223.4908,243374.3943,286034.236,349302.6409,346306.6803,64915,4,2,2272,7031
76006,32.78511,-97.10019,TX,24547,204250.9907,218674.6014,237451.3412,257024.9811,267161.8546,278875.2009,318750.1943,383885.2214,393565.6804,71871,3,3,2558,4089
76008,32.68182,-97.62738,TX,22091,302460.2769,325272.9915,341301.4968,356530.6762,369312.9057,380829.3589,438714.2784,521912.1131,525848.8797,19648,4,3,2884,4521
